date,version,event_id,event,strategy,trade_id,stock_code,stock_name,candidate_source,candidate_start_time,base_signal_time,first75_signal_time,parent_trade_ids,support_episode_id,peak_time,peak_price,pullback_start_time,pullback_depth_pct,support_low_time,support_low_price,support_anchor_low,support_candidate_time,support_confirm_time,support_elapsed_min,rebound_from_low_pct,higher_low,prior_5m_high,reclaim_threshold_price,reclaim_signal_time,reclaim_volume_ratio,signal_time,signal_detected_time,signal_price,fill_time,fill_price,signal_to_fill_sec,signal_to_fill_slippage_pct,rule_version,data_status
2026-09-22,v2.2.0,2026-09-22:083650:PULLBACK_SUPPORT_ENTRY:2026-09-22:083650:1:2026-09-22 13:16:00:FILL,FILL,PULLBACK_SUPPORT_ENTRY,20260922_083650_PULLBACK_SUPPORT_ENTRY_2026-09-22:083650:1_131603595187,083650,비에이치아이,BASE,2026-09-22 12:49:59.049,2026-09-22 12:49:59.049,,20260922_083650_BASE_E002_124959110315,2026-09-22:083650:1,2026-09-22 12:53:00.000,65100.0,2026-09-22 13:10:00.000,-1.5360983102918557,2026-09-22 13:10:00.000,64100.0,64100.0,2026-09-22 13:14:00.000,2026-09-22 13:16:00.000,5,0.46801872074881956,False,,,,,2026-09-22 13:16:00.000,2026-09-22 13:16:01.532,64400.0,2026-09-22 13:16:01.816,64400.0,1.816022,0.0,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:067310:PULLBACK_RECLAIM_ENTRY:2026-09-22:067310:1:2026-09-22 13:22:00:SIGNAL,SIGNAL,PULLBACK_RECLAIM_ENTRY,,067310,하나마이크론,BASE,2026-09-22 11:39:10.608,2026-09-22 11:39:10.608,,20260922_067310_BASE_E006_113910675375,2026-09-22:067310:1,2026-09-22 11:40:00.000,47200.0,2026-09-22 12:29:00.000,-3.495762711864403,2026-09-22 13:14:00.000,45550.0,45600.0,2026-09-22 13:16:00.000,2026-09-22 13:18:00.000,9,1.0976948408342402,False,45950.0,45995.95,2026-09-22 13:22:00.000,1.3453431144953105,2026-09-22 13:22:00.000,2026-09-22 13:22:00.001,46050.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:052690:PULLBACK_SUPPORT_ENTRY:2026-09-22:052690:1:2026-09-22 13:22:00:SIGNAL,SIGNAL,PULLBACK_SUPPORT_ENTRY,,052690,한전기술,BASE,2026-09-22 12:49:13.503,2026-09-22 12:49:13.503,,20260922_052690_BASE_E002_124913536314,2026-09-22:052690:1,2026-09-22 13:04:00.000,141300.0,2026-09-22 13:07:00.000,-3.0431705590941216,2026-09-22 13:19:00.000,137000.0,137300.0,2026-09-22 13:20:00.000,2026-09-22 13:22:00.000,5,1.0218978102189746,True,,,,,2026-09-22 13:22:00.000,2026-09-22 13:22:01.389,138400.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:052690:PULLBACK_SUPPORT_ENTRY:2026-09-22:052690:1:2026-09-22 13:22:00:FILL,FILL,PULLBACK_SUPPORT_ENTRY,20260922_052690_PULLBACK_SUPPORT_ENTRY_2026-09-22:052690:1_132203472186,052690,한전기술,BASE,2026-09-22 12:49:13.503,2026-09-22 12:49:13.503,,20260922_052690_BASE_E002_124913536314,2026-09-22:052690:1,2026-09-22 13:04:00.000,141300.0,2026-09-22 13:07:00.000,-3.0431705590941216,2026-09-22 13:19:00.000,137000.0,137300.0,2026-09-22 13:20:00.000,2026-09-22 13:22:00.000,5,1.0218978102189746,True,,,,,2026-09-22 13:22:00.000,2026-09-22 13:22:01.389,138400.0,2026-09-22 13:22:01.549,138500.0,1.549595,0.07225433526012459,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:067310:PULLBACK_RECLAIM_ENTRY:2026-09-22:067310:1:2026-09-22 13:22:00:FILL,FILL,PULLBACK_RECLAIM_ENTRY,20260922_067310_PULLBACK_RECLAIM_ENTRY_2026-09-22:067310:1_132207889203,067310,하나마이크론,BASE,2026-09-22 11:39:10.608,2026-09-22 11:39:10.608,,20260922_067310_BASE_E006_113910675375,2026-09-22:067310:1,2026-09-22 11:40:00.000,47200.0,2026-09-22 12:29:00.000,-3.495762711864403,2026-09-22 13:14:00.000,45550.0,45600.0,2026-09-22 13:16:00.000,2026-09-22 13:18:00.000,9,1.0976948408342402,False,45950.0,45995.95,2026-09-22 13:22:00.000,1.3453431144953105,2026-09-22 13:22:00.000,2026-09-22 13:22:00.001,46050.0,2026-09-22 13:22:03.403,46050.0,3.403251,0.0,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:083650:PULLBACK_RECLAIM_ENTRY:2026-09-22:083650:1:2026-09-22 13:25:00:SIGNAL,SIGNAL,PULLBACK_RECLAIM_ENTRY,,083650,비에이치아이,BASE,2026-09-22 12:49:59.049,2026-09-22 12:49:59.049,,20260922_083650_BASE_E002_124959110315,2026-09-22:083650:1,2026-09-22 12:53:00.000,65100.0,2026-09-22 13:10:00.000,-1.6897081413210446,2026-09-22 13:19:00.000,64000.0,64100.0,2026-09-22 13:14:00.000,2026-09-22 13:16:00.000,14,1.0937500000000044,False,64500.0,64564.49999999999,2026-09-22 13:25:00.000,2.259416313295086,2026-09-22 13:25:00.000,2026-09-22 13:25:06.347,64700.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:083650:PULLBACK_RECLAIM_ENTRY:2026-09-22:083650:1:2026-09-22 13:25:00:FILL,FILL,PULLBACK_RECLAIM_ENTRY,20260922_083650_PULLBACK_RECLAIM_ENTRY_2026-09-22:083650:1_132513819660,083650,비에이치아이,BASE,2026-09-22 12:49:59.049,2026-09-22 12:49:59.049,,20260922_083650_BASE_E002_124959110315,2026-09-22:083650:1,2026-09-22 12:53:00.000,65100.0,2026-09-22 13:10:00.000,-1.6897081413210446,2026-09-22 13:19:00.000,64000.0,64100.0,2026-09-22 13:14:00.000,2026-09-22 13:16:00.000,14,1.0937500000000044,False,64500.0,64564.49999999999,2026-09-22 13:25:00.000,2.259416313295086,2026-09-22 13:25:00.000,2026-09-22 13:25:06.347,64700.0,2026-09-22 13:25:07.103,64600.0,7.103385,-0.1545595054095794,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:052690:PULLBACK_RECLAIM_ENTRY:2026-09-22:052690:1:2026-09-22 13:28:00:SIGNAL,SIGNAL,PULLBACK_RECLAIM_ENTRY,,052690,한전기술,BASE,2026-09-22 12:49:13.503,2026-09-22 12:49:13.503,,20260922_052690_BASE_E002_124913536314,2026-09-22:052690:1,2026-09-22 13:04:00.000,141300.0,2026-09-22 13:07:00.000,-3.0431705590941216,2026-09-22 13:19:00.000,137000.0,137300.0,2026-09-22 13:20:00.000,2026-09-22 13:22:00.000,11,2.262773722627731,True,138900.0,139038.9,2026-09-22 13:28:00.000,2.983257229832572,2026-09-22 13:28:00.000,2026-09-22 13:28:00.117,140100.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:052690:PULLBACK_RECLAIM_ENTRY:2026-09-22:052690:1:2026-09-22 13:28:00:FILL,FILL,PULLBACK_RECLAIM_ENTRY,20260922_052690_PULLBACK_RECLAIM_ENTRY_2026-09-22:052690:1_132806976748,052690,한전기술,BASE,2026-09-22 12:49:13.503,2026-09-22 12:49:13.503,,20260922_052690_BASE_E002_124913536314,2026-09-22:052690:1,2026-09-22 13:04:00.000,141300.0,2026-09-22 13:07:00.000,-3.0431705590941216,2026-09-22 13:19:00.000,137000.0,137300.0,2026-09-22 13:20:00.000,2026-09-22 13:22:00.000,11,2.262773722627731,True,138900.0,139038.9,2026-09-22 13:28:00.000,2.983257229832572,2026-09-22 13:28:00.000,2026-09-22 13:28:00.117,140100.0,2026-09-22 13:28:00.217,140100.0,0.217624,0.0,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:103590:PULLBACK_SUPPORT_ENTRY:2026-09-22:103590:1:2026-09-22 13:42:00:SIGNAL,SIGNAL,PULLBACK_SUPPORT_ENTRY,,103590,일진전기,BOTH,2026-09-22 12:51:45.898,2026-09-22 12:51:45.898,2026-09-22 12:51:45.898,20260922_103590_BASE_E011_125145924720|20260922_103590_PRE_HISTORY_E011_125148992533,2026-09-22:103590:1,2026-09-22 12:53:00.000,79200.0,2026-09-22 13:20:00.000,-2.651515151515149,2026-09-22 13:36:00.000,77100.0,77100.0,2026-09-22 13:40:00.000,2026-09-22 13:42:00.000,5,0.45395590142671693,False,,,,,2026-09-22 13:42:00.000,2026-09-22 13:42:03.694,77450.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:103590:PULLBACK_SUPPORT_ENTRY:2026-09-22:103590:1:2026-09-22 13:42:00:FILL,FILL,PULLBACK_SUPPORT_ENTRY,20260922_103590_PULLBACK_SUPPORT_ENTRY_2026-09-22:103590:1_134213123861,103590,일진전기,BOTH,2026-09-22 12:51:45.898,2026-09-22 12:51:45.898,2026-09-22 12:51:45.898,20260922_103590_BASE_E011_125145924720|20260922_103590_PRE_HISTORY_E011_125148992533,2026-09-22:103590:1,2026-09-22 12:53:00.000,79200.0,2026-09-22 13:20:00.000,-2.651515151515149,2026-09-22 13:36:00.000,77100.0,77100.0,2026-09-22 13:40:00.000,2026-09-22 13:42:00.000,5,0.45395590142671693,False,,,,,2026-09-22 13:42:00.000,2026-09-22 13:42:03.694,77450.0,2026-09-22 13:42:05.254,77450.0,5.254198,0.0,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:003490:PULLBACK_SUPPORT_ENTRY:2026-09-22:003490:1:2026-09-22 14:15:00:SIGNAL,SIGNAL,PULLBACK_SUPPORT_ENTRY,,003490,대한항공,BASE,2026-09-22 11:25:57.926,2026-09-22 11:25:57.926,,20260922_003490_BASE_E002_112557960127,2026-09-22:003490:1,2026-09-22 13:57:00.000,31400.0,2026-09-22 14:09:00.000,-1.5923566878980888,2026-09-22 14:09:00.000,30900.0,30900.0,2026-09-22 14:13:00.000,2026-09-22 14:15:00.000,5,0.8090614886731462,False,,,,,2026-09-22 14:15:00.000,2026-09-22 14:15:05.945,31150.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:003490:PULLBACK_SUPPORT_ENTRY:2026-09-22:003490:1:2026-09-22 14:15:00:FILL,FILL,PULLBACK_SUPPORT_ENTRY,20260922_003490_PULLBACK_SUPPORT_ENTRY_2026-09-22:003490:1_141507871381,003490,대한항공,BASE,2026-09-22 11:25:57.926,2026-09-22 11:25:57.926,,20260922_003490_BASE_E002_112557960127,2026-09-22:003490:1,2026-09-22 13:57:00.000,31400.0,2026-09-22 14:09:00.000,-1.5923566878980888,2026-09-22 14:09:00.000,30900.0,30900.0,2026-09-22 14:13:00.000,2026-09-22 14:15:00.000,5,0.8090614886731462,False,,,,,2026-09-22 14:15:00.000,2026-09-22 14:15:05.945,31150.0,2026-09-22 14:15:05.984,31100.0,5.984678,-0.16051364365970988,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:950260:PULLBACK_SUPPORT_ENTRY:2026-09-22:950260:2:2026-09-22 14:40:00:SIGNAL,SIGNAL,PULLBACK_SUPPORT_ENTRY,,950260,인제니아테라퓨틱스(Reg.S),BASE,2026-09-22 14:18:02.879,2026-09-22 14:18:02.879,,20260922_950260_BASE_E001_141802889594|20260922_950260_BASE_E002_141955300031,2026-09-22:950260:2,2026-09-22 14:29:00.000,23400.0,2026-09-22 14:30:00.000,-4.914529914529919,2026-09-22 14:34:00.000,22250.0,22250.0,2026-09-22 14:38:00.000,2026-09-22 14:40:00.000,5,1.7977528089887729,False,,,,,2026-09-22 14:40:00.000,2026-09-22 14:40:00.231,22650.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:950260:PULLBACK_SUPPORT_ENTRY:2026-09-22:950260:2:2026-09-22 14:40:00:FILL,FILL,PULLBACK_SUPPORT_ENTRY,20260922_950260_PULLBACK_SUPPORT_ENTRY_2026-09-22:950260:2_144006784817,950260,인제니아테라퓨틱스(Reg.S),BASE,2026-09-22 14:18:02.879,2026-09-22 14:18:02.879,,20260922_950260_BASE_E001_141802889594|20260922_950260_BASE_E002_141955300031,2026-09-22:950260:2,2026-09-22 14:29:00.000,23400.0,2026-09-22 14:30:00.000,-4.914529914529919,2026-09-22 14:34:00.000,22250.0,22250.0,2026-09-22 14:38:00.000,2026-09-22 14:40:00.000,5,1.7977528089887729,False,,,,,2026-09-22 14:40:00.000,2026-09-22 14:40:00.231,22650.0,2026-09-22 14:40:01.379,22650.0,1.379233,0.0,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:950260:PULLBACK_RECLAIM_ENTRY:2026-09-22:950260:2:2026-09-22 14:45:00:SIGNAL,SIGNAL,PULLBACK_RECLAIM_ENTRY,,950260,인제니아테라퓨틱스(Reg.S),BASE,2026-09-22 14:18:02.879,2026-09-22 14:18:02.879,,20260922_950260_BASE_E001_141802889594|20260922_950260_BASE_E002_141955300031,2026-09-22:950260:2,2026-09-22 14:29:00.000,23400.0,2026-09-22 14:30:00.000,-4.914529914529919,2026-09-22 14:34:00.000,22250.0,22250.0,2026-09-22 14:38:00.000,2026-09-22 14:40:00.000,10,2.921348314606731,True,22750.0,22772.749999999996,2026-09-22 14:45:00.000,2.1137243712550444,2026-09-22 14:45:00.000,2026-09-22 14:45:00.117,22900.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:950260:PULLBACK_RECLAIM_ENTRY:2026-09-22:950260:2:2026-09-22 14:45:00:FILL,FILL,PULLBACK_RECLAIM_ENTRY,20260922_950260_PULLBACK_RECLAIM_ENTRY_2026-09-22:950260:2_144508149659,950260,인제니아테라퓨틱스(Reg.S),BASE,2026-09-22 14:18:02.879,2026-09-22 14:18:02.879,,20260922_950260_BASE_E001_141802889594|20260922_950260_BASE_E002_141955300031,2026-09-22:950260:2,2026-09-22 14:29:00.000,23400.0,2026-09-22 14:30:00.000,-4.914529914529919,2026-09-22 14:34:00.000,22250.0,22250.0,2026-09-22 14:38:00.000,2026-09-22 14:40:00.000,10,2.921348314606731,True,22750.0,22772.749999999996,2026-09-22 14:45:00.000,2.1137243712550444,2026-09-22 14:45:00.000,2026-09-22 14:45:00.117,22900.0,2026-09-22 14:45:00.385,22900.0,0.385302,0.0,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:003490:PULLBACK_RECLAIM_ENTRY:2026-09-22:003490:1:2026-09-22 14:49:00:SIGNAL,SIGNAL,PULLBACK_RECLAIM_ENTRY,,003490,대한항공,BASE,2026-09-22 11:25:57.926,2026-09-22 11:25:57.926,,20260922_003490_BASE_E002_112557960127,2026-09-22:003490:1,2026-09-22 13:57:00.000,31400.0,2026-09-22 14:09:00.000,-1.5923566878980888,2026-09-22 14:09:00.000,30900.0,30900.0,2026-09-22 14:13:00.000,2026-09-22 14:15:00.000,39,0.8090614886731462,False,31100.0,31131.099999999995,2026-09-22 14:49:00.000,3.958376888719947,2026-09-22 14:49:00.000,2026-09-22 14:49:05.192,31150.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:003490:PULLBACK_RECLAIM_ENTRY:2026-09-22:003490:1:2026-09-22 14:49:00:FILL,FILL,PULLBACK_RECLAIM_ENTRY,20260922_003490_PULLBACK_RECLAIM_ENTRY_2026-09-22:003490:1_144906809196,003490,대한항공,BASE,2026-09-22 11:25:57.926,2026-09-22 11:25:57.926,,20260922_003490_BASE_E002_112557960127,2026-09-22:003490:1,2026-09-22 13:57:00.000,31400.0,2026-09-22 14:09:00.000,-1.5923566878980888,2026-09-22 14:09:00.000,30900.0,30900.0,2026-09-22 14:13:00.000,2026-09-22 14:15:00.000,39,0.8090614886731462,False,31100.0,31131.099999999995,2026-09-22 14:49:00.000,3.958376888719947,2026-09-22 14:49:00.000,2026-09-22 14:49:05.192,31150.0,2026-09-22 14:49:05.278,31150.0,5.278691,0.0,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:103590:PULLBACK_RECLAIM_ENTRY:2026-09-22:103590:1:2026-09-22 15:55:00:SIGNAL,SIGNAL,PULLBACK_RECLAIM_ENTRY,,103590,일진전기,BOTH,2026-09-22 12:51:45.898,2026-09-22 12:51:45.898,2026-09-22 12:51:45.898,20260922_103590_BASE_E011_125145924720|20260922_103590_PRE_HISTORY_E011_125148992533,2026-09-22:103590:1,2026-09-22 12:53:00.000,79200.0,2026-09-22 13:20:00.000,-3.6616161616161658,2026-09-22 15:05:00.000,76300.0,76500.0,2026-09-22 15:44:00.000,2026-09-22 15:46:00.000,14,0.6553079947575258,True,76700.0,76776.7,2026-09-22 15:55:00.000,0.8861788617886179,2026-09-22 15:55:00.000,2026-09-22 15:55:07.155,76800.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:103590:PULLBACK_RECLAIM_ENTRY:2026-09-22:103590:1:2026-09-22 15:55:00:FILL,FILL,PULLBACK_RECLAIM_ENTRY,20260922_103590_PULLBACK_RECLAIM_ENTRY_2026-09-22:103590:1_155511951965,103590,일진전기,BOTH,2026-09-22 12:51:45.898,2026-09-22 12:51:45.898,2026-09-22 12:51:45.898,20260922_103590_BASE_E011_125145924720|20260922_103590_PRE_HISTORY_E011_125148992533,2026-09-22:103590:1,2026-09-22 12:53:00.000,79200.0,2026-09-22 13:20:00.000,-3.6616161616161658,2026-09-22 15:05:00.000,76300.0,76500.0,2026-09-22 15:44:00.000,2026-09-22 15:46:00.000,14,0.6553079947575258,True,76700.0,76776.7,2026-09-22 15:55:00.000,0.8861788617886179,2026-09-22 15:55:00.000,2026-09-22 15:55:07.155,76800.0,2026-09-22 15:55:11.649,76700.0,11.649554,-0.13020833333333703,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:003670:PULLBACK_SUPPORT_ENTRY:2026-09-22:003670:1:2026-09-22 17:24:00:SIGNAL,SIGNAL,PULLBACK_SUPPORT_ENTRY,,003670,포스코퓨처엠,BASE,2026-09-22 17:12:55.733,2026-09-22 17:12:55.733,,20260922_003670_BASE_E006_171255756817,2026-09-22:003670:1,2026-09-22 17:13:00.000,190200.0,2026-09-22 17:17:00.000,-1.577287066246058,2026-09-22 17:17:00.000,187200.0,187200.0,2026-09-22 17:21:00.000,2026-09-22 17:24:00.000,6,0.42735042735042583,False,,,,,2026-09-22 17:24:00.000,2026-09-22 17:24:03.151,188000.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:003670:PULLBACK_SUPPORT_ENTRY:2026-09-22:003670:1:2026-09-22 17:24:00:FILL,FILL,PULLBACK_SUPPORT_ENTRY,20260922_003670_PULLBACK_SUPPORT_ENTRY_2026-09-22:003670:1_172407662857,003670,포스코퓨처엠,BASE,2026-09-22 17:12:55.733,2026-09-22 17:12:55.733,,20260922_003670_BASE_E006_171255756817,2026-09-22:003670:1,2026-09-22 17:13:00.000,190200.0,2026-09-22 17:17:00.000,-1.577287066246058,2026-09-22 17:17:00.000,187200.0,187200.0,2026-09-22 17:21:00.000,2026-09-22 17:24:00.000,6,0.42735042735042583,False,,,,,2026-09-22 17:24:00.000,2026-09-22 17:24:03.151,188000.0,2026-09-22 17:24:05.656,187900.0,5.656672,-0.05319148936170359,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:003670:PULLBACK_RECLAIM_ENTRY:2026-09-22:003670:1:2026-09-22 17:52:00:SIGNAL,SIGNAL,PULLBACK_RECLAIM_ENTRY,,003670,포스코퓨처엠,BASE,2026-09-22 17:12:55.733,2026-09-22 17:12:55.733,,20260922_003670_BASE_E006_171255756817,2026-09-22:003670:1,2026-09-22 17:13:00.000,190200.0,2026-09-22 17:17:00.000,-2.8391167192429068,2026-09-22 17:43:00.000,184800.0,185000.0,2026-09-22 17:44:00.000,2026-09-22 17:46:00.000,11,0.9740259740259827,True,185900.0,186085.89999999997,2026-09-22 17:52:00.000,4.6118721461187215,2026-09-22 17:52:00.000,2026-09-22 17:52:00.264,186600.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:003670:PULLBACK_RECLAIM_ENTRY:2026-09-22:003670:1:2026-09-22 17:52:00:FILL,FILL,PULLBACK_RECLAIM_ENTRY,20260922_003670_PULLBACK_RECLAIM_ENTRY_2026-09-22:003670:1_175201181788,003670,포스코퓨처엠,BASE,2026-09-22 17:12:55.733,2026-09-22 17:12:55.733,,20260922_003670_BASE_E006_171255756817,2026-09-22:003670:1,2026-09-22 17:13:00.000,190200.0,2026-09-22 17:17:00.000,-2.8391167192429068,2026-09-22 17:43:00.000,184800.0,185000.0,2026-09-22 17:44:00.000,2026-09-22 17:46:00.000,11,0.9740259740259827,True,185900.0,186085.89999999997,2026-09-22 17:52:00.000,4.6118721461187215,2026-09-22 17:52:00.000,2026-09-22 17:52:00.264,186600.0,2026-09-22 17:52:01.065,186700.0,1.065093,0.0535905680600246,pullback_support_v1,OK
