datetime,version,index_family,provider,stock_code,direction,snapshot_label,last,bid,ask,spread_pct,inav,data_age_ms,cost_model_version
2026-09-21 14:50:26.848,v2.1.2,KOSDAQ150,KODEX,229200,LONG,14:50,13990.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 14:50:26.848,v2.1.2,KOSDAQ150,TIGER,232080,LONG,14:50,14255.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 14:50:26.848,v2.1.2,KOSDAQ150,ACE,354500,LONG,14:50,14130.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 14:50:26.848,v2.1.2,KOSDAQ150,KODEX,251340,INVERSE,14:50,2415.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 15:00:06.782,v2.1.2,KOSPI200,KODEX,069500,LONG,15:00,111405.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 15:00:06.782,v2.1.2,KOSPI200,TIGER,102110,LONG,15:00,111690.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 15:00:06.782,v2.1.2,KOSPI200,ACE,105190,LONG,15:00,111660.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 15:00:06.782,v2.1.2,KOSPI200,KODEX,114800,INVERSE,15:00,982.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 15:00:06.782,v2.1.2,KOSDAQ150,KODEX,229200,LONG,15:00,13980.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 15:00:06.782,v2.1.2,KOSDAQ150,TIGER,232080,LONG,15:00,14245.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 15:00:06.782,v2.1.2,KOSDAQ150,ACE,354500,LONG,15:00,14115.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 15:00:06.782,v2.1.2,KOSDAQ150,KODEX,251340,INVERSE,15:00,2420.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 15:20:00.951,v2.1.2,KOSPI200,KODEX,069500,LONG,TIME_EXIT,111590.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 15:20:00.951,v2.1.2,KOSPI200,TIGER,102110,LONG,TIME_EXIT,111860.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 15:20:00.951,v2.1.2,KOSPI200,ACE,105190,LONG,TIME_EXIT,111850.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 15:20:00.951,v2.1.2,KOSPI200,KODEX,114800,INVERSE,TIME_EXIT,980.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 15:20:00.951,v2.1.2,KOSDAQ150,KODEX,229200,LONG,TIME_EXIT,14035.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 15:20:00.951,v2.1.2,KOSDAQ150,TIGER,232080,LONG,TIME_EXIT,14305.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 15:20:00.951,v2.1.2,KOSDAQ150,ACE,354500,LONG,TIME_EXIT,14180.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-21 15:20:00.951,v2.1.2,KOSDAQ150,KODEX,251340,INVERSE,TIME_EXIT,2405.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
